"","English.Word","anger","anticipation","disgust","fear","joy","negative","positive","sadness","surprise","trust","Spanish.Word"
"7262","lemma",0,0,0,0,0,0,1,0,0,0,"lema"
"7263","lemon",0,0,1,0,0,1,0,0,0,0,"limón"
"7264","lend",0,0,0,0,0,0,0,0,0,0,"prestar"
"7265","lender",0,0,0,0,0,0,0,0,0,1,"prestador"
"7266","lending",0,0,0,0,0,0,0,0,0,0,"préstamo"
"7267","length",0,0,0,0,0,0,0,0,0,0,"longitud"
"7268","lengthen",0,0,0,0,0,0,0,0,0,0,"alargar"
"7269","lengthened",0,0,0,0,0,0,0,0,0,0,"alargado"
"7270","lengthening",0,0,0,0,0,0,0,0,0,0,"alargamiento"
"7271","lengthwise",0,0,0,0,0,0,0,0,0,0,"longitudinal"
"7272","lengthy",0,0,0,0,0,0,0,0,0,0,"largo"
"7273","leniency",0,0,0,0,0,0,0,0,0,0,"lenidad"
"7274","lenient",0,0,0,0,0,0,1,0,0,0,"indulgente"
"7275","lens",0,0,0,0,0,0,0,0,0,0,"lente"
"7276","leopard",0,0,0,0,0,0,0,0,0,0,"leopardo"
"7277","leprosy",0,0,1,1,0,1,0,1,0,0,"lepra"
"7278","lessee",0,0,0,0,0,0,0,0,0,0,"arrendatario"
"7279","lessen",0,1,0,0,0,1,0,0,0,0,"Minimizar"
"7280","lessening",0,0,0,0,0,0,0,0,0,0,"disminución"
"7281","lesser",0,0,1,0,0,1,0,0,0,0,"menor"
"7282","lesson",0,1,0,0,0,0,1,0,0,1,"lección"
"7283","lessor",0,0,0,0,0,0,0,0,0,0,"arrendador"
"7284","lethal",0,0,1,1,0,1,0,1,0,0,"letal"
"7285","lethargic",0,0,0,0,0,0,0,0,0,0,"letárgico"
"7286","lethargy",0,0,0,0,0,1,0,1,0,0,"letargo"
"7287","letter",0,1,0,0,0,0,0,0,0,0,"carta"
"7288","lettered",0,1,0,0,0,0,1,0,0,1,"letrado"
"7289","letters",0,0,0,0,0,0,0,0,0,0,"letras"
"7290","lettuce",0,0,0,0,0,0,0,0,0,0,"lechuga"
"7291","leukemia",1,0,0,1,0,1,0,1,0,0,"leucemia"
"7292","levee",0,0,0,0,0,0,0,0,0,1,"dique"
"7293","level",0,0,0,0,0,0,1,0,0,1,"nivel"
"7294","lever",0,0,0,0,0,0,0,0,0,0,"palanca"
"7295","leverage",0,0,0,0,0,0,1,0,0,0,"aprovechar"
"7296","levy",0,0,0,0,0,1,0,0,0,0,"exacción"
"7297","lewd",0,0,1,0,0,1,0,0,0,0,"lascivo"
"7298","lexicon",0,0,0,0,0,0,0,0,0,0,"léxico"
"7299","ley",0,0,0,0,0,0,0,0,0,0,"ley"
"7300","liabilities",0,0,0,0,0,0,0,0,0,0,"pasivo"
"7301","liability",0,0,0,0,0,0,0,0,0,0,"responsabilidad"
"7302","liaison",0,0,0,0,0,1,0,0,0,0,"enlace"
"7303","liar",0,0,1,0,0,1,0,0,0,0,"mentiroso"
"7304","libel",1,0,0,1,0,1,0,0,0,1,"difamación"
"7305","libelous",0,0,0,0,0,0,0,0,0,0,"difamatorio"
"7306","liberal",0,0,0,0,0,1,1,0,0,0,"liberal"
"7307","liberalism",0,0,0,0,0,0,0,0,0,0,"liberalismo"
"7308","liberate",1,1,0,0,1,0,1,0,1,1,"liberar"
"7309","liberation",0,1,0,0,1,0,1,0,1,0,"liberación"
"7310","liberty",0,1,0,0,1,0,1,0,1,1,"libertad"
"7311","libido",0,0,0,0,0,0,0,0,0,0,"libido"
"7312","librarian",0,0,0,0,0,0,0,0,0,0,"bibliotecario"
"7313","library",0,0,0,0,0,0,1,0,0,0,"biblioteca"
"7314","libretto",0,0,0,0,0,0,0,0,0,0,"libreto"
"7315","license",0,0,0,0,0,0,0,0,0,0,"licencia"
"7316","lichen",0,0,0,0,0,0,0,0,0,0,"liquen"
"7317","lick",0,0,1,0,0,1,0,0,0,0,"lamer"
"7318","lid",0,0,0,0,0,0,0,0,0,0,"tapa"
"7319","lie",1,0,1,0,0,1,0,1,0,0,"mentir"
"7320","liege",0,0,0,0,0,0,0,0,0,0,"feudal"
"7321","lien",0,0,0,0,0,0,0,0,0,0,"derecho de retención"
"7322","lieu",0,0,0,0,0,0,0,0,0,0,"lugar"
"7323","lieutenant",0,0,0,0,0,0,0,0,0,1,"teniente"
"7324","life",0,0,0,0,0,0,0,0,0,0,"vida"
"7325","lifeblood",0,0,0,0,0,0,1,0,0,0,"alma"
"7326","lifeboat",0,0,0,0,0,0,0,0,0,0,"bote salvavidas"
"7327","lifeless",0,0,0,1,0,1,0,1,0,0,"sin vida"
"7328","lifelike",0,0,0,0,0,0,0,0,0,0,"natural"
"7329","lifelong",0,0,0,0,0,0,0,0,0,0,"para toda la vida"
"7330","lifetime",0,0,0,0,0,0,0,0,0,0,"toda la vida"
"7331","lift",0,0,0,0,0,0,0,0,0,0,"levantar"
"7332","ligament",0,0,0,0,0,0,0,0,0,0,"ligamento"
"7333","ligation",0,0,0,0,0,0,0,0,0,0,"ligadura"
"7334","light",0,0,0,0,0,0,0,0,0,0,"luz"
"7335","lighten",0,0,0,0,0,0,0,0,0,0,"aligerar"
"7336","lighthouse",0,0,0,0,0,0,1,0,0,0,"faro"
"7337","lightness",0,0,0,0,0,0,0,0,0,0,"ligereza"
"7338","lightning",1,0,0,1,0,0,0,0,1,0,"relámpago"
"7339","likelihood",0,0,0,0,0,0,0,0,0,0,"probabilidad"
"7340","likeness",0,0,0,0,0,0,0,0,0,0,"semejanza"
"7341","likewise",0,0,0,0,0,0,0,0,0,0,"igualmente"
"7342","liking",0,0,0,0,1,0,1,0,0,1,"gusto"
"7343","lilac",0,0,0,0,0,0,0,0,0,0,"lila"
"7344","lily",0,0,0,0,0,0,0,0,0,0,"lirio"
"7345","limb",0,0,0,0,0,0,0,0,0,0,"miembro"
"7346","limbo",0,0,0,0,0,0,0,0,0,0,"limbo"
"7347","limit",0,0,0,0,0,0,0,0,0,0,"límite"
"7348","limitation",0,0,0,0,0,0,0,0,0,0,"limitación"
"7349","limited",1,0,0,0,0,1,0,1,0,0,"limitado"
"7350","limitless",0,0,0,0,0,0,0,0,0,0,"sin límites"
"7351","limousine",0,0,0,0,0,0,0,0,0,0,"limusina"
"7352","limp",0,0,0,0,0,1,0,0,0,0,"cojear"
"7353","lin",0,0,0,0,0,0,0,0,0,0,"Lin"
"7354","line",0,0,0,0,0,0,0,0,0,0,"línea"
"7355","lineage",0,0,0,0,0,0,0,0,0,0,"linaje"
"7356","lineal",0,0,0,0,0,0,0,0,0,0,"lineal"
"7357","linear",0,0,0,0,0,0,0,0,0,0,"lineal"
"7358","lined",0,0,0,0,0,0,0,0,0,0,"forrado"
"7359","linen",0,0,0,0,0,0,0,0,0,0,"lino"
"7360","liner",0,0,0,0,0,0,0,0,0,0,"transatlántico"
"7361","lines",0,0,0,1,0,0,0,0,0,0,"líneas"
"7362","linger",0,1,0,0,0,0,0,0,0,0,"persistir"
"7363","lingo",0,0,0,0,0,0,0,0,0,0,"jerga"
"7364","lingual",0,0,0,0,0,0,0,0,0,0,"lingual"
"7365","linguist",0,0,0,0,0,0,1,0,0,1,"lingüista"
"7366","linguistic",0,0,0,0,0,0,0,0,0,0,"lingüístico"
"7367","linguistics",0,0,0,0,0,0,0,0,0,0,"lingüística"
"7368","lining",0,0,0,0,0,0,0,0,0,0,"recubrimiento"
"7369","link",0,0,0,0,0,0,0,0,0,0,"Enlace"
"7370","linoleum",0,0,0,0,0,0,0,0,0,0,"linóleo"
"7371","lint",0,0,0,0,0,1,0,0,0,0,"hilas"
"7372","lion",0,0,0,1,0,0,1,0,0,0,"león"
"7373","lip",0,0,0,0,0,0,0,0,0,0,"labio"
"7374","lipstick",0,0,0,0,0,0,0,0,0,0,"lápiz labial"
"7375","liquefaction",0,0,0,0,0,0,0,0,0,0,"licuefacción"
"7376","liquefied",0,0,0,0,0,0,0,0,0,0,"licuado"
"7377","liqueur",0,0,0,0,0,0,0,0,0,0,"licor"
"7378","liquid",0,0,0,0,0,0,0,0,0,0,"líquido"
"7379","liquidate",0,0,0,0,0,0,0,0,0,0,"liquidar"
"7380","liquidation",0,0,0,0,0,0,0,0,0,0,"liquidación"
"7381","liquidator",0,0,0,0,0,0,0,0,0,0,"liquidador"
"7382","liquidity",0,0,0,0,0,0,0,0,0,0,"liquidez"
"7383","liquor",1,0,0,0,1,1,0,1,0,0,"espíritu"
"7384","lisp",0,0,0,0,0,0,0,0,0,0,"ceceo"
"7385","list",0,0,0,0,0,0,0,0,0,0,"lista"
"7386","listen",0,0,0,0,0,0,0,0,0,0,"escuchar"
"7387","listener",0,0,0,0,0,0,0,0,0,0,"oyente"
"7388","listing",0,0,0,0,0,0,0,0,0,0,"listado"
"7389","listless",0,0,0,0,0,1,0,1,0,0,"apático"
"7390","litany",0,0,0,0,0,0,0,0,0,0,"letanía"
"7391","literally",0,0,0,0,0,0,0,0,0,0,"literalmente"
"7392","literary",0,0,0,0,0,0,0,0,0,0,"literario"
"7393","literature",0,0,0,0,0,0,0,0,0,0,"literatura"
"7394","lithe",0,0,0,0,0,0,1,0,0,0,"ágil"
"7395","lithograph",0,0,0,0,0,0,0,0,0,0,"litografía"
"7396","lithography",0,0,0,0,0,0,0,0,0,0,"litografía"
"7397","lithology",0,0,0,0,0,0,0,0,0,0,"litología"
"7398","lithosphere",0,0,0,0,0,0,0,0,0,0,"litosfera"
"7399","litigant",0,0,0,0,0,1,0,0,0,0,"litigante"
"7400","litigate",1,1,1,1,0,1,0,1,0,0,"litigar"
"7401","litigation",0,0,0,0,0,1,0,0,0,0,"litigio"
"7402","litigious",1,0,1,0,0,1,0,0,0,0,"litigioso"
"7403","litter",0,0,0,0,0,1,0,0,0,0,"lecho"
"7404","littoral",0,0,0,0,0,0,0,0,0,0,"litoral"
"7405","liturgy",0,0,0,0,0,0,0,0,0,0,"liturgia"
"7406","livelihood",0,0,0,0,0,0,0,0,0,0,"sustento"
"7407","livery",0,0,0,0,0,0,0,0,0,0,"librea"
"7408","livid",1,0,1,0,0,1,0,0,0,0,"lívido"
"7409","living",0,0,0,0,0,0,0,0,0,0,"vivir"
"7410","llama",0,0,0,0,0,0,0,0,0,0,"llama"
"7411","load",0,0,0,0,0,0,0,0,0,0,"carga"
"7412","loaf",0,0,0,0,0,1,0,0,0,0,"pan"
"7413","loafer",0,0,0,0,0,1,0,0,0,0,"mocasín"
"7414","loam",0,0,0,0,0,0,0,0,0,0,"marga"
"7415","loan",0,0,0,0,0,0,0,0,0,0,"préstamo"
"7416","loath",1,0,0,0,0,1,0,0,0,0,"poco dispuesto"
"7417","loathe",1,0,1,0,0,1,0,0,0,0,"detestar"
"7418","loathing",0,0,1,0,0,1,0,0,0,0,"aversión"
"7419","loathsome",1,0,1,0,0,1,0,0,0,0,"repugnante"
"7420","lobby",0,0,0,0,0,0,0,0,0,0,"vestíbulo"
"7421","lobbyist",0,0,0,0,0,1,0,0,0,0,"cabildero"
"7422","lobe",0,0,0,0,0,0,0,0,0,0,"lóbulo"
"7423","local",0,0,0,0,0,0,0,0,0,0,"local"
"7424","locale",0,0,0,0,0,0,0,0,0,0,"lugar"
"7425","locality",0,0,0,0,0,0,0,0,0,0,"localidad"
"7426","localization",0,0,0,0,0,0,0,0,0,0,"localización"
"7427","localize",0,1,0,0,0,0,0,0,0,0,"localizar"
"7428","locate",0,0,0,0,0,0,0,0,0,0,"localizar"
"7429","location",0,0,0,0,0,0,0,0,0,0,"ubicación"
"7430","loch",0,0,0,0,0,0,0,0,0,0,"lago"
"7431","lock",0,0,0,0,0,0,0,0,0,0,"cerrar"
"7432","locker",0,0,0,0,0,0,0,0,0,0,"armario"
"7433","locksmith",0,0,0,0,0,0,0,0,0,0,"cerrajero"
"7434","lockup",0,0,0,1,0,1,0,1,0,0,"cárcel"
"7435","locomotion",0,0,0,0,0,0,0,0,0,0,"locomoción"
"7436","locomotive",0,0,0,0,0,0,0,0,0,0,"locomotora"
"7437","locust",0,0,0,1,0,1,0,0,0,0,"langosta"
"7438","lodge",0,0,0,0,0,0,0,0,0,0,"presentar"
"7439","lodger",0,0,0,0,0,0,0,0,0,0,"inquilino"
"7440","lodging",0,0,0,0,0,0,0,0,0,1,"alojamiento"
"7441","loft",0,0,0,0,0,0,0,0,0,0,"desván"
"7442","lofty",0,0,0,0,0,1,0,0,0,0,"elevado"
"7443","log",0,0,0,0,0,0,0,0,0,0,"Iniciar sesión"
"7444","logarithm",0,0,0,0,0,0,0,0,0,0,"logaritmo"
"7445","logarithmic",0,0,0,0,0,0,0,0,0,0,"logarítmico"
"7446","logic",0,0,0,0,0,0,0,0,0,0,"lógica"
"7447","logical",0,0,0,0,0,0,1,0,0,0,"lógico"
"7448","logistics",0,0,0,0,0,0,0,0,0,0,"logística"
"7449","logotype",0,0,0,0,0,0,0,0,0,0,"logotipo"
"7450","loin",0,0,0,0,0,0,0,0,0,0,"lomo"
"7451","lollipop",0,0,0,0,0,0,0,0,0,0,"chupete"
"7452","lone",0,0,0,0,0,0,0,1,0,0,"solitario"
"7453","loneliness",0,0,0,1,0,1,0,1,0,0,"soledad"
"7454","lonely",1,0,1,1,0,1,0,1,0,0,"solitaria"
"7455","lonesome",0,0,0,0,0,1,0,1,0,0,"solitario"
"7456","long",0,1,0,0,0,0,0,0,0,0,"largo"
"7457","longevity",0,0,0,0,0,0,1,0,0,0,"longevidad"
"7458","longing",0,1,0,0,0,0,0,1,0,0,"nostalgia"
"7459","longitude",0,0,0,0,0,0,0,0,0,0,"longitud"
"7460","longitudinal",0,0,0,0,0,0,0,0,0,0,"longitudinal"
"7461","longitudinally",0,0,0,0,0,0,0,0,0,0,"longitudinalmente"
"7462","loo",0,0,1,0,0,1,0,0,0,0,"lavabo"
"7463","lookout",0,0,0,0,0,0,0,0,0,0,"Estar atento"
"7464","loom",0,1,0,1,0,1,0,0,0,0,"telar"
"7465","looming",0,0,0,0,0,0,0,0,0,0,"que se avecina"
"7466","loon",0,0,1,0,0,1,0,0,0,0,"somorgujo"
"7467","loony",0,0,0,0,0,1,0,0,0,0,"loco"
"7468","loop",0,0,0,0,0,0,0,0,0,0,"círculo"
"7469","loophole",0,0,0,0,0,0,0,0,0,0,"escapatoria"
"7470","loosen",0,0,0,0,0,0,0,0,0,0,"aflojar"
"7471","loosening",0,0,0,0,0,0,0,0,0,0,"aflojamiento"
"7472","loot",0,0,0,0,0,1,0,0,0,0,"botín"
"7473","lop",0,0,0,0,0,0,0,0,0,0,"podar"
"7474","lopsided",0,0,0,0,0,0,0,0,0,0,"desequilibrado"
"7475","lord",0,0,1,0,0,1,1,0,0,1,"caballero"
"7476","lords",0,0,0,0,0,0,0,0,0,0,"señores"
"7477","lordship",0,0,0,0,0,0,1,0,0,0,"señorío"
"7478","lore",0,0,0,0,0,0,0,0,0,0,"ciencia"
"7479","lorry",0,0,0,0,0,0,0,0,0,0,"camión"
"7480","lose",1,0,1,1,0,1,0,1,1,0,"perder"
"7481","losing",1,0,0,0,0,1,0,1,0,0,"perdiendo"
"7482","loss",1,0,0,1,0,1,0,1,0,0,"pérdida"
"7483","lost",0,0,0,0,0,1,0,1,0,0,"perdió"
"7484","lot",0,0,0,0,0,0,0,0,0,0,"lote"
"7485","lotion",0,0,0,0,0,0,0,0,0,0,"loción"
"7486","lots",0,0,0,0,0,0,0,0,0,0,"un montón"
"7487","lottery",0,1,0,0,0,0,0,0,0,0,"lotería"
"7488","lotto",0,0,0,0,0,0,0,0,0,0,"loto"
"7489","loud",0,0,0,0,0,0,0,0,0,0,"alto"
"7490","loudly",0,0,0,0,0,0,0,0,0,0,"ruidosamente"
"7491","loudness",1,0,0,0,0,1,0,0,0,0,"volumen"
"7492","lounge",0,0,0,0,0,1,0,0,0,0,"salón"
"7493","louse",0,0,1,0,0,1,0,0,0,0,"piojo"
"7494","lovable",0,0,0,0,1,0,1,0,0,1,"amable"
"7495","love",0,0,0,0,1,0,1,0,0,0,"amor"
"7496","lovely",0,1,0,0,1,0,1,1,1,1,"hermoso"
"7497","lovemaking",0,0,0,0,1,0,1,0,0,1,"haciendo el amor"
"7498","lover",0,1,0,0,1,0,1,0,0,1,"amante"
"7499","loving",0,0,0,0,1,0,1,0,0,1,"cariñoso"
"7500","lower",0,0,0,0,0,1,0,1,0,0,"más bajo"
"7501","lowering",0,0,0,0,0,1,0,0,0,0,"encapotado"
"7502","lowest",0,0,0,0,0,1,0,1,0,0,"más bajo"
"7503","lowlands",0,0,0,0,0,1,0,0,0,0,"Tierras Bajas"
"7504","lowly",0,0,0,0,0,1,0,1,0,0,"humilde"
"7505","loyal",0,0,0,1,1,0,1,0,1,1,"leal"
"7506","loyalty",0,0,0,0,0,0,1,0,0,1,"lealtad"
"7507","lubricate",0,0,0,0,0,0,0,0,0,0,"lubricar"
"7508","lubrication",0,0,0,0,0,0,0,0,0,0,"lubricación"
"7509","luck",0,1,0,0,1,0,1,0,1,0,"suerte"
"7510","lucky",0,0,0,0,1,0,1,0,1,0,"afortunado"
"7511","ludicrous",0,0,0,0,0,1,0,0,0,0,"ridículo"
"7512","lug",0,0,0,0,0,0,0,0,0,0,"arrastrar"
"7513","luggage",0,0,0,0,0,0,0,0,0,0,"equipaje"
"7514","lull",0,1,0,0,0,0,0,0,0,0,"calma"
"7515","lullaby",0,0,0,0,0,0,0,0,0,0,"canción de cuna"
"7516","lumbar",0,0,0,0,0,0,0,0,0,0,"lumbar"
"7517","lumber",0,0,0,0,0,0,0,0,0,0,"Tablas de madera"
"7518","lumbering",0,0,0,0,0,1,0,0,0,0,"maderero"
"7519","luminescent",0,0,0,0,0,0,0,0,0,0,"luminiscente"
"7520","luminous",0,0,0,0,0,0,0,0,0,0,"luminoso"
"7521","lump",0,0,0,0,0,1,0,0,0,0,"bulto"
"7522","lumpy",0,0,1,0,0,1,0,0,0,0,"aterronado"
"7523","lunacy",1,0,1,1,0,1,0,1,0,0,"locura"
"7524","lunar",0,0,0,0,0,0,0,0,0,0,"lunar"
"7525","lunatic",1,0,1,1,0,1,0,0,0,0,"lunático"
"7526","lunch",0,0,0,0,0,0,0,0,0,0,"comida"
"7527","luncheon",0,0,0,0,0,0,0,0,0,0,"almuerzo"
"7528","lunge",0,0,0,0,0,0,0,0,1,0,"estocada"
"7529","lungs",0,0,0,0,0,0,0,0,0,0,"pulmones"
"7530","lurch",0,0,0,0,0,1,0,0,0,0,"estacada"
"7531","lure",0,0,0,0,0,1,0,0,0,0,"señuelo"
"7532","lurid",0,0,1,0,0,1,0,0,0,0,"espeluznante"
"7533","lurk",0,0,0,0,0,1,0,0,0,0,"Acechar"
"7534","lurking",0,0,0,0,0,1,0,0,0,0,"alfombrilla de ratón"
"7535","luscious",0,1,0,0,1,0,1,0,0,0,"delicioso"
"7536","lush",0,0,1,0,0,1,0,1,0,0,"lozano"
"7537","lust",0,1,0,0,0,1,0,0,0,0,"lujuria"
"7538","luster",0,0,0,0,1,0,1,0,0,0,"lustre"
"7539","lustful",0,0,0,0,0,1,0,0,0,0,"libidinoso"
"7540","lustrous",0,0,0,0,0,0,1,0,0,0,"lustroso"
"7541","lusty",0,0,1,0,0,0,0,0,0,0,"fuerte"
"7542","lute",0,0,0,0,0,0,0,0,0,0,"laúd"
"7543","luxuriant",0,0,0,0,0,0,1,0,0,0,"exuberante"
"7544","luxurious",0,0,0,0,1,0,1,0,0,0,"lujoso"
"7545","luxury",0,0,0,0,1,0,1,0,0,0,"lujo"
"7546","lying",1,0,1,0,0,1,0,0,0,0,"mintiendo"
"7547","lymph",0,0,0,0,0,0,0,0,0,0,"linfa"
"7548","lymphatic",0,0,0,0,0,0,0,0,0,0,"linfático"
"7549","lynch",1,0,1,1,0,1,0,1,0,0,"linchar"
"7550","lynx",0,0,0,0,0,0,0,0,0,0,"lince"
"7551","lyre",0,0,0,0,1,0,1,0,0,0,"lira"
"7552","lyric",0,0,0,0,0,0,0,0,0,0,"lírica"
"7553","lyrical",0,0,0,0,1,0,1,0,0,0,"lírico"
"7554","mace",0,0,0,1,0,1,0,0,0,0,"Mazo"
"7555","machine",0,0,0,0,0,0,0,0,0,1,"máquina"
"7556","machinery",0,0,0,0,0,0,0,0,0,0,"maquinaria"
"7557","machinist",0,0,0,0,0,0,0,0,0,0,"maquinista"
"7558","mackerel",0,0,0,0,0,0,0,0,0,0,"caballa"
"7559","mad",1,0,1,1,0,1,0,1,0,0,"enojado"
"7560","madam",0,0,0,0,0,0,0,0,0,0,"señora"
"7561","madame",0,0,0,0,0,0,0,0,0,0,"señora"
"7562","madden",1,0,0,1,0,1,0,0,0,0,"enloquecer"
"7563","madman",1,0,0,1,0,1,0,0,0,0,"loco"
"7564","madness",1,0,0,1,0,1,0,0,0,0,"Locura"
"7565","mafia",0,0,0,1,0,1,0,0,0,0,"mafia"
"7566","magazine",0,0,0,0,0,0,0,0,0,0,"revista"
"7567","mage",0,0,0,1,0,0,0,0,0,0,"mago"
"7568","magenta",0,0,0,0,0,0,0,0,0,0,"magenta"
"7569","maggot",0,0,1,0,0,1,0,0,0,0,"gusano"
"7570","magic",0,0,0,0,0,0,0,0,0,0,"magia"
"7571","magical",0,1,0,0,1,0,1,0,1,0,"mágico"
"7572","magician",0,0,0,0,0,0,0,0,1,0,"mago"
"7573","magistrate",0,0,0,0,0,0,0,0,0,0,"magistrado"
"7574","magma",0,0,0,0,0,0,0,0,0,0,"magma"
"7575","magnate",0,0,0,0,0,0,0,0,0,0,"magnate"
"7576","magnet",0,0,0,0,0,0,1,0,0,1,"imán"
"7577","magnetism",0,0,0,0,0,0,1,0,0,0,"magnetismo"
"7578","magnetite",0,0,0,0,0,0,1,0,0,0,"magnetita"
"7579","magnificence",0,1,0,0,1,0,1,0,0,1,"magnificencia"
"7580","magnificent",0,1,0,0,1,0,1,0,1,1,"magnífico"
"7581","magnifier",0,0,0,0,0,0,0,0,0,0,"lupa"
"7582","magnify",0,0,0,0,0,0,0,0,0,0,"aumentar"
"7583","magnitude",0,0,0,0,0,0,0,0,0,0,"magnitud"
"7584","magpie",0,0,0,0,0,0,0,0,0,0,"urraca"
"7585","maid",0,0,0,0,0,0,0,0,0,0,"criada"
"7586","maiden",0,0,0,0,0,0,1,0,0,0,"doncella"
"7587","mail",0,1,0,0,0,0,0,0,0,0,"correo"
"7588","main",0,0,0,0,0,0,1,0,0,0,"principal"
"7589","mainland",0,0,0,0,0,0,0,0,0,0,"continente"
"7590","mainstay",0,0,0,0,0,0,1,0,0,1,"pilar"
"7591","maintenance",0,0,0,0,0,0,0,0,0,1,"mantenimiento"
"7592","majestic",0,1,0,0,1,0,1,0,1,1,"majestuoso"
"7593","majesty",0,0,0,0,0,0,1,0,0,1,"majestad"
"7594","major",0,0,0,0,0,0,1,0,0,0,"importante"
"7595","majority",0,0,0,0,1,0,1,0,0,1,"mayoría"
"7596","make",0,0,0,0,0,0,0,0,0,0,"hacer"
"7597","maker",0,0,0,0,0,0,0,0,0,0,"fabricante"
"7598","makeshift",0,0,0,0,0,1,0,0,0,0,"improvisado"
"7599","makeup",0,0,0,0,0,0,0,0,0,0,"maquillaje"
"7600","malady",0,0,0,0,0,1,0,0,0,0,"enfermedad"
"7601","malaise",0,0,0,0,0,1,0,1,0,0,"malestar"
"7602","malaria",0,0,1,1,0,1,0,1,0,0,"malaria"
"7603","malevolent",1,0,1,1,0,1,0,1,0,0,"malévolo"
"7604","malfeasance",0,0,1,0,0,1,0,0,0,0,"crimen"
"7605","malformation",0,0,0,0,0,1,0,0,0,0,"malformación"
"7606","malice",1,0,0,1,0,1,0,0,0,0,"malicia"
"7607","malicious",1,0,1,1,0,1,0,1,0,0,"malicioso"
"7608","malign",1,0,1,0,0,1,0,0,0,0,"maligno"
"7609","malignancy",0,0,0,1,0,1,0,1,0,0,"malignidad"
"7610","malignant",1,0,0,1,0,1,0,0,0,0,"maligno"
"7611","mall",0,0,0,0,0,0,0,0,0,0,"centro comercial"
"7612","malleable",0,0,0,0,0,0,0,0,0,0,"maleable"
"7613","mallet",0,0,0,0,0,0,0,0,0,0,"mazo"
"7614","malpractice",1,0,0,0,0,1,0,0,0,0,"negligencia profesional"
"7615","mamma",0,0,0,0,0,0,0,0,0,1,"mamá"
"7616","mammal",0,0,0,0,0,0,0,0,0,0,"mamífero"
"7617","mammoth",0,0,0,0,0,0,0,0,0,0,"mamut"
"7618","manage",0,0,0,0,0,0,1,0,0,1,"administrar"
"7619","management",0,0,0,0,0,0,1,0,0,1,"administración"
"7620","manager",0,0,0,0,0,0,0,0,0,0,"gerente"
"7621","mandamus",0,0,0,1,0,1,0,0,0,0,"mandamus"
"7622","mandarin",0,0,0,0,0,0,1,0,0,1,"mandarín"
"7623","mandate",0,0,0,0,0,0,0,0,0,0,"mandato"
"7624","mandible",0,0,0,0,0,0,0,0,0,0,"mandíbula"
"7625","mandolin",0,0,0,0,0,0,0,0,0,0,"mandolina"
"7626","mandrel",0,0,0,0,0,0,0,0,0,0,"ánima"
"7627","mane",0,0,0,0,0,0,0,0,0,0,"melena"
"7628","maneuver",0,0,0,0,0,0,0,0,0,0,"maniobra"
"7629","maneuvering",0,0,0,0,0,0,0,0,0,0,"maniobra"
"7630","mange",0,0,1,1,0,1,0,0,0,0,"sarna"
"7631","manger",0,0,0,0,0,0,0,0,0,0,"pesebre"
"7632","mangle",1,0,1,1,0,1,0,1,0,0,"mutilar"
"7633","mango",0,0,0,0,0,0,0,0,0,0,"mango"
"7634","mangosteen",0,0,0,0,0,0,0,0,0,0,"mangostán"
"7635","manhood",0,0,0,0,0,0,1,0,0,0,"virilidad"
"7636","mania",0,0,0,0,0,1,0,0,0,0,"manía"
"7637","maniac",1,0,0,1,0,1,0,0,0,0,"maníaco"
"7638","maniacal",0,0,0,0,0,1,0,0,0,0,"maníaco"
"7639","manicure",0,0,0,0,0,0,0,0,0,0,"manicura"
"7640","manifest",0,0,0,0,0,0,0,0,0,0,"manifiesto"
"7641","manifestation",0,0,0,1,0,0,0,0,0,0,"manifestación"
"7642","manifested",0,0,0,0,0,0,1,0,0,0,"manifestado"
"7643","manifestly",0,0,0,0,0,0,0,0,0,0,"manifiestamente"
"7644","manifesto",0,0,0,0,0,0,0,0,0,0,"manifiesto"
"7645","manifold",0,0,0,0,0,0,0,0,0,0,"colector"
"7646","manipulate",0,0,0,0,0,1,0,0,0,0,"manipular"
"7647","manipulation",1,0,0,1,0,1,0,0,0,0,"manipulación"
"7648","mankind",0,0,0,0,0,0,0,0,0,0,"humanidad"
"7649","manly",0,0,0,0,0,0,1,0,0,0,"varonil"
"7650","manna",0,0,0,0,0,0,1,0,0,0,"maná"
"7651","manner",0,0,0,0,0,0,0,0,0,0,"manera"
"7652","mannered",0,0,0,0,0,0,1,0,0,0,"amanerado"
"7653","manners",0,0,0,0,0,0,1,0,0,0,"modales"
"7654","manor",0,0,0,0,0,0,0,0,0,0,"señorío"
"7655","mansion",0,0,0,0,0,0,0,0,0,0,"mansión"
"7656","manslaughter",1,0,1,1,0,1,0,1,1,0,"homicidio involuntario"
"7657","mantle",0,0,0,0,0,0,0,0,0,0,"manto"
"7658","manual",0,0,0,0,0,0,0,0,0,1,"manual"
"7659","manufacture",0,0,0,0,0,0,0,0,0,0,"fabricar"
"7660","manufacturer",0,0,0,0,0,0,1,0,0,0,"fabricante"
"7661","manure",0,0,1,0,0,1,0,0,0,0,"estiércol"
"7662","manuscript",0,0,0,0,0,0,0,0,0,0,"manuscrito"
"7663","map",0,0,0,0,0,0,0,0,0,0,"mapa"
"7664","mar",0,0,0,0,0,1,0,0,0,0,"mar"
"7665","marble",0,0,0,0,0,0,0,0,0,0,"mármol"
"7666","marbled",0,0,0,0,0,0,0,0,0,0,"jaspeado"
"7667","marbles",0,0,0,0,0,0,0,0,0,0,"canicas"
